kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_3.ptx 117 : 1823130144 86426635864 0 0 0 227891268 57419988 0 0 
_4.ptx 118 : 368755 5096561 0 0 0 0 0 0 0 
_3.ptx 118 : 1823130144 18340533368 0 0 0 0 0 0 0 
_4.ptx 119 : 368755 4245956 0 0 0 0 0 0 0 
_3.ptx 119 : 1823130144 18330367864 0 0 0 0 0 0 0 
_4.ptx 120 : 368755 2856805 0 0 0 0 0 0 0 
_3.ptx 120 : 1823130144 20254754008 0 0 0 0 0 0 0 
_6.ptx 120 : 672768 4200096 0 0 0 0 0 0 0 
_4.ptx 121 : 368755 2907749 0 0 0 0 0 0 0 
_3.ptx 121 : 1823130144 14723312288 0 0 0 0 0 0 0 
_6.ptx 121 : 672768 4219808 0 0 0 0 0 0 0 
_4.ptx 122 : 368755 5174321 0 0 0 0 0 0 0 
_3.ptx 122 : 1823130144 11032630632 0 0 0 0 0 0 0 
_6.ptx 122 : 672768 12585792 0 0 0 0 0 0 0 
_4.ptx 123 : 368755 2841733 0 0 0 0 0 0 0 
_6.ptx 123 : 672768 4185184 0 0 0 0 0 0 0 
_4.ptx 124 : 368755 4716510 0 0 0 0 0 0 0 
_6.ptx 124 : 672768 7684736 0 0 0 0 0 0 0 
_4.ptx 125 : 368755 2600370 0 0 0 0 0 0 0 
_6.ptx 125 : 672768 5318432 0 0 0 0 0 0 0 
_4.ptx 126 : 368755 2949797 0 0 0 0 0 0 0 
_3.ptx 126 : 659712 4025792 0 0 0 0 0 0 0 
_6.ptx 126 : 672768 4801728 0 0 0 0 0 0 0 
_6.ptx 127 : 672768 5614880 0 0 0 0 0 0 0 
_6.ptx 128 : 672768 6752 0 0 0 0 0 0 0 
_4.ptx 129 : 1552113 11593827 0 0 0 0 0 0 0 
_6.ptx 129 : 671712 4774656 0 0 0 0 0 0 0 
_4.ptx 130 : 1552113 17510433 0 0 0 0 0 0 0 
_6.ptx 130 : 671712 9488928 0 0 0 0 0 0 0 
_4.ptx 131 : 1552113 11924681 0 0 0 0 0 0 0 
_6.ptx 131 : 671712 4935488 0 0 0 0 0 0 0 
_4.ptx 132 : 1552113 10740497 0 0 0 0 0 0 0 
_6.ptx 132 : 671712 9940320 0 0 0 0 0 0 0 
_4.ptx 133 : 1552113 13005230 0 0 0 0 0 0 0 
_6.ptx 133 : 671712 5026144 0 0 0 0 0 0 0 
_4.ptx 134 : 1552113 10036754 0 0 0 0 0 0 0 
_6.ptx 134 : 671712 7414560 0 0 0 0 0 0 0 
_4.ptx 135 : 1552113 11664598 0 0 0 0 0 0 0 
_6.ptx 135 : 671712 7581856 0 0 0 0 0 0 0 
_6.ptx 136 : 671712 9623168 0 0 0 0 0 0 0 
_6.ptx 137 : 671712 7962464 0 0 0 0 0 0 0 
_6.ptx 138 : 671712 7536928 0 0 0 0 0 0 0 
_4.ptx 139 : 7321179 938669 0 0 0 0 0 0 9024 
_4.ptx 140 : 7177563 80648720 0 0 0 0 0 0 0 
_4.ptx 141 : 7177563 45959956 0 0 0 0 0 0 0 
_6.ptx 142 : 671712 872492352 2686848 0 0 20991 20991 0 0 
_4.ptx 142 : 7177563 59088841 0 0 0 0 0 0 0 
_6.ptx 143 : 671712 4548608 0 0 0 0 0 0 0 
_4.ptx 143 : 7177563 892975 0 0 0 0 0 0 73400 
_6.ptx 144 : 671712 13492352 0 0 0 0 0 0 0 
_4.ptx 144 : 7037275 57711945 0 0 0 0 0 0 0 
_6.ptx 145 : 671712 30167968 2686848 0 0 20991 20991 0 0 
_4.ptx 145 : 7037275 875415 0 0 0 0 0 0 8920 
_6.ptx 146 : 671712 7450432 0 0 0 0 0 0 0 
_4.ptx 146 : 6896987 56608458 0 0 0 0 0 0 0 
_6.ptx 147 : 671712 7477408 0 0 0 0 0 0 0 
_4.ptx 147 : 6896987 865819 0 0 0 0 0 0 72256 
_6.ptx 148 : 671712 7596256 0 0 0 0 0 0 0 
_6.ptx 149 : 671712 5498656 0 0 0 0 0 0 0 
_4.ptx 149 : 6760027 78998984 0 0 0 0 0 0 0 
_6.ptx 150 : 671712 0 0 0 0 0 0 0 0 
_4.ptx 150 : 6760027 75479067 0 0 0 0 0 0 0 
_4.ptx 151 : 6760027 49246865 0 0 0 0 0 0 0 
_4.ptx 152 : 6760027 72169592 0 0 0 0 0 0 0 
_6.ptx 153 : 672768 4192576 0 0 0 0 0 0 0 
_4.ptx 153 : 6760027 75301871 0 0 0 0 0 0 0 
_4.ptx 154 : 6760027 1034991182 3291648 0 0 551294 226900 0 0 
_4.ptx 155 : 6760027 41889538 0 0 0 0 0 0 0 
_4.ptx 158 : 561152 3534379 0 0 0 0 0 0 0 
_4.ptx 160 : 7321179 1005355772 29347136 0 0 462849 228836 0 0 
_4.ptx 161 : 7321179 74428368 0 0 0 0 0 0 0 
_4.ptx 162 : 7321179 82200121 0 0 0 0 0 0 0 
_4.ptx 163 : 7321179 60520671 0 0 0 0 0 0 0 
_4.ptx 164 : 7321179 36652675 0 0 0 0 0 0 0 
_4.ptx 165 : 1552113 17981415 0 0 0 0 0 0 0 
_4.ptx 166 : 1552113 16672707 0 0 0 0 0 0 0 
_4.ptx 167 : 1552113 17378177 0 0 0 0 0 0 0 
_4.ptx 168 : 1552113 16130397 0 0 0 0 0 0 0 
_4.ptx 169 : 1552113 12799566 0 0 0 0 0 0 0 
_4.ptx 170 : 1552113 7492333 0 0 0 0 0 0 0 
_4.ptx 172 : 368755 4122769 0 0 0 0 0 0 0 
_4.ptx 173 : 368755 3037848 0 0 0 0 0 0 0 
_4.ptx 174 : 368755 0 0 0 0 0 0 0 0 
_4.ptx 177 : 369664 2345152 0 0 0 0 0 0 0 
_5.ptx 226 : 122880 824032 0 0 0 0 0 0 0 
_5.ptx 227 : 122880 830112 0 0 0 0 0 0 0 
_5.ptx 228 : 122880 2335904 0 0 0 0 0 0 0 
_5.ptx 229 : 122880 800480 0 0 0 0 0 0 0 
_5.ptx 230 : 122880 1443456 0 0 0 0 0 0 0 
_5.ptx 231 : 122880 1020576 0 0 0 0 0 0 0 
_5.ptx 232 : 122880 597920 0 0 0 0 0 0 0 
_5.ptx 233 : 122880 1038912 0 0 0 0 0 0 0 
_5.ptx 234 : 122880 2624 0 0 0 0 0 0 0 
_5.ptx 235 : 122464 880160 0 0 0 0 0 0 0 
_5.ptx 236 : 122464 2405152 0 0 0 0 0 0 0 
_5.ptx 237 : 122464 918368 0 0 0 0 0 0 0 
_5.ptx 238 : 122464 2571232 0 0 0 0 0 0 0 
_5.ptx 239 : 122464 935456 0 0 0 0 0 0 0 
_5.ptx 240 : 122464 524640 0 0 0 0 0 0 0 
_5.ptx 241 : 122464 1380224 0 0 0 0 0 0 0 
_5.ptx 242 : 122464 2815520 0 0 0 0 0 0 0 
_5.ptx 243 : 122464 499840 0 0 0 0 0 0 0 
_5.ptx 244 : 122464 1374304 0 0 0 0 0 0 0 
_5.ptx 245 : 122464 466784 0 0 0 0 0 0 0 
_5.ptx 246 : 122464 455264 0 0 0 0 0 0 0 
_5.ptx 247 : 122464 449600 0 0 0 0 0 0 0 
_5.ptx 248 : 122464 461184 0 0 0 0 0 0 0 
_5.ptx 249 : 122464 453024 0 0 0 0 0 0 0 
_5.ptx 250 : 122464 455328 0 0 0 0 0 0 0 
_5.ptx 254 : 122464 21648544 0 0 0 0 0 0 0 
_5.ptx 255 : 122464 1062560 0 0 0 0 0 0 0 
_5.ptx 256 : 122464 2874560 0 0 0 0 0 0 0 
_5.ptx 257 : 122464 1421280 0 0 0 0 0 0 0 
_5.ptx 258 : 122464 842624 0 0 0 0 0 0 0 
_5.ptx 259 : 122464 2543168 0 0 0 0 0 0 0 
_5.ptx 260 : 122464 1106976 0 0 0 0 0 0 0 
_5.ptx 261 : 122464 1490944 0 0 0 0 0 0 0 
_5.ptx 262 : 122464 2570080 0 0 0 0 0 0 0 
_5.ptx 263 : 122464 1098208 0 0 0 0 0 0 0 
_5.ptx 264 : 122464 0 0 0 0 0 0 0 0 
_5.ptx 265 : 122464 21694848 0 0 0 0 0 0 0 
_5.ptx 266 : 122464 582368 0 0 0 0 0 0 0 
_5.ptx 267 : 122464 21995328 0 0 0 0 0 0 0 
_5.ptx 268 : 122464 1030592 0 0 0 0 0 0 0 
_5.ptx 269 : 122464 2968928 0 0 0 0 0 0 0 
_5.ptx 270 : 122464 1419584 0 0 0 0 0 0 0 
_5.ptx 271 : 122464 904032 0 0 0 0 0 0 0 
_5.ptx 272 : 122464 833344 0 0 0 0 0 0 0 
_5.ptx 273 : 122464 2522144 0 0 0 0 0 0 0 
_5.ptx 274 : 122464 2351200 0 0 0 0 0 0 0 
_5.ptx 275 : 122464 1046464 0 0 0 0 0 0 0 
_5.ptx 276 : 122464 2055328 0 0 0 0 0 0 0 
_5.ptx 277 : 122464 1469568 0 0 0 0 0 0 0 
_5.ptx 278 : 122464 1152000 0 0 0 0 0 0 0 
_5.ptx 279 : 122464 2246176 0 0 0 0 0 0 0 
_5.ptx 280 : 122464 1519040 0 0 0 0 0 0 0 
_5.ptx 281 : 122464 1514592 0 0 0 0 0 0 0 
_5.ptx 282 : 122464 2623360 0 0 0 0 0 0 0 
_5.ptx 283 : 122464 1571456 0 0 0 0 0 0 0 
_5.ptx 284 : 122464 1042752 0 0 0 0 0 0 0 
_5.ptx 285 : 122464 2645440 0 0 0 0 0 0 0 
_5.ptx 286 : 122464 1184672 0 0 0 0 0 0 0 
_5.ptx 287 : 122464 1015936 0 0 0 0 0 0 0 
_5.ptx 288 : 122464 1035360 0 0 0 0 0 0 0 
_5.ptx 289 : 122464 1109408 0 0 0 0 0 0 0 
_5.ptx 292 : 367392 0 0 0 0 0 0 0 0 
_5.ptx 293 : 367392 4332384 0 0 0 0 0 0 0 
_5.ptx 294 : 367392 4899360 0 0 0 0 0 0 0 
_5.ptx 295 : 367392 4352608 0 0 0 0 0 0 0 
_5.ptx 296 : 367392 4372544 0 0 0 0 0 0 0 
_5.ptx 297 : 367392 3126496 0 0 0 0 0 0 0 
_5.ptx 298 : 367392 4643232 0 0 0 0 0 0 0 
_5.ptx 299 : 367392 4361472 0 0 0 0 0 0 0 
_5.ptx 300 : 367392 3192960 0 0 0 0 0 0 0 
