kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_5.ptx 131 : 3680 37120 0 0 0 0 0 0 0 
_4.ptx 131 : 18560 160384 0 0 0 0 0 0 0 
_6.ptx 131 : 500 3724 0 0 0 0 0 0 0 
_5.ptx 132 : 3680 73760 0 0 0 0 0 0 0 
_4.ptx 132 : 18560 144960 0 0 0 0 0 0 0 
_6.ptx 132 : 500 6540 0 0 0 0 0 0 0 
_5.ptx 133 : 3680 29664 0 0 0 0 0 0 0 
_4.ptx 133 : 18560 170848 0 0 0 0 0 0 0 
_6.ptx 133 : 500 3628 0 0 0 0 0 0 0 
_5.ptx 134 : 3680 0 0 0 0 0 0 0 0 
_4.ptx 134 : 18560 137696 0 0 0 0 0 0 0 
_6.ptx 134 : 500 1500 0 0 0 0 0 0 0 
_5.ptx 135 : 3680 564032 0 0 0 0 0 0 0 
_4.ptx 135 : 18560 158848 0 0 0 0 0 0 0 
_6.ptx 135 : 500 5756 0 0 0 0 0 0 0 
_5.ptx 136 : 3680 11040 0 0 0 0 0 0 0 
_6.ptx 136 : 500 7104 0 0 0 0 0 0 0 
_5.ptx 137 : 3680 560160 0 0 0 0 0 0 0 
_6.ptx 137 : 500 1808 0 0 0 0 0 0 0 
_5.ptx 138 : 3680 29440 0 0 0 0 0 0 0 
_6.ptx 138 : 500 5532 0 0 0 0 0 0 0 
_5.ptx 139 : 3680 40672 0 0 0 0 0 0 0 
_4.ptx 139 : 92800 0 0 0 0 0 0 0 0 
_5.ptx 140 : 3680 40768 0 0 0 0 0 0 0 
_4.ptx 140 : 92800 1085472 0 0 0 0 0 0 0 
_5.ptx 141 : 3680 11040 0 0 0 0 0 0 0 
_4.ptx 141 : 92800 673536 0 0 0 0 0 0 0 
_5.ptx 142 : 3680 59712 0 0 0 0 0 0 0 
_4.ptx 142 : 92800 812416 0 0 0 0 0 0 0 
_6.ptx 142 : 500 145368 2048 0 0 16 16 0 0 
_5.ptx 143 : 3680 93152 0 0 0 0 0 0 0 
_4.ptx 143 : 92800 0 0 0 0 0 0 0 0 
_6.ptx 143 : 500 3000 0 0 0 0 0 0 0 
_3.ptx 144 : 33792 202752 0 0 0 0 0 0 0 
_5.ptx 144 : 3680 26048 0 0 0 0 0 0 0 
_4.ptx 144 : 92800 812608 0 0 0 0 0 0 0 
_6.ptx 144 : 500 10160 0 0 0 0 0 0 0 
_3.ptx 145 : 33792 202752 0 0 0 0 0 0 0 
_5.ptx 145 : 3680 126912 0 0 0 0 0 0 0 
_4.ptx 145 : 92800 0 0 0 0 0 0 0 0 
