kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_4.ptx 146 : 92800 811136 0 0 0 0 0 0 0 
_6.ptx 146 : 500 5564 0 0 0 0 0 0 0 
_3.ptx 147 : 33792 209440 0 0 0 0 0 0 0 
_5.ptx 147 : 3680 40576 0 0 0 0 0 0 0 
_4.ptx 147 : 92800 0 0 0 0 0 0 0 0 
_6.ptx 147 : 500 5564 0 0 0 0 0 0 0 
_3.ptx 148 : 33792 214592 0 0 0 0 0 0 0 
_5.ptx 148 : 3680 11040 0 0 0 0 0 0 0 
_6.ptx 148 : 500 5820 0 0 0 0 0 0 0 
_3.ptx 149 : 33792 743168 0 0 0 0 0 0 0 
_5.ptx 149 : 3680 685920 0 0 0 0 0 0 0 
_4.ptx 149 : 92800 1078400 0 0 0 0 0 0 0 
_6.ptx 149 : 500 4128 0 0 0 0 0 0 0 
_3.ptx 150 : 33792 248288 0 0 0 0 0 0 0 
_5.ptx 150 : 3680 37408 0 0 0 0 0 0 0 
_4.ptx 150 : 92800 1080704 0 0 0 0 0 0 0 
_6.ptx 150 : 500 0 0 0 0 0 0 0 0 
_3.ptx 151 : 33792 396768 0 0 0 0 0 0 0 
_5.ptx 151 : 3680 73824 0 0 0 0 0 0 0 
_4.ptx 151 : 92800 760640 0 0 0 0 0 0 0 
_3.ptx 152 : 33792 240032 0 0 0 0 0 0 0 
_5.ptx 152 : 3680 11040 0 0 0 0 0 0 0 
_4.ptx 152 : 92800 1013184 0 0 0 0 0 0 0 
_3.ptx 153 : 33792 394624 0 0 0 0 0 0 0 
_5.ptx 153 : 3680 40928 0 0 0 0 0 0 0 
_4.ptx 153 : 92800 1083072 0 0 0 0 0 0 0 
_6.ptx 153 : 512 3232 0 0 0 0 0 0 0 
_3.ptx 154 : 33792 101376 0 0 0 0 0 0 0 
_5.ptx 154 : 3680 40960 0 0 0 0 0 0 0 
_4.ptx 154 : 92800 1715360 29440 0 0 6374 2900 0 0 
_3.ptx 155 : 33792 101376 0 0 0 0 0 0 0 
_5.ptx 155 : 3680 29824 0 0 0 0 0 0 0 
_4.ptx 155 : 92800 657376 0 0 0 0 0 0 0 
_3.ptx 156 : 33792 297248 0 0 0 0 0 0 0 
_5.ptx 156 : 3680 22560 0 0 0 0 0 0 0 
_3.ptx 157 : 33792 264736 0 0 0 0 0 0 0 
_5.ptx 157 : 3680 30688 0 0 0 0 0 0 0 
_3.ptx 158 : 33792 285440 0 0 0 0 0 0 0 
_3.ptx 159 : 33792 265632 0 0 0 0 0 0 0 
_3.ptx 160 : 33792 291072 0 0 0 0 0 0 0 
_5.ptx 160 : 3680 0 0 0 0 0 0 0 0 
_4.ptx 160 : 92800 490592 371200 0 0 2900 2900 0 0 
_3.ptx 161 : 33792 228512 0 0 0 0 0 0 0 
_5.ptx 161 : 3680 42176 0 0 0 0 0 0 0 
_4.ptx 161 : 92800 986016 0 0 0 0 0 0 0 
_3.ptx 162 : 33792 285184 0 0 0 0 0 0 0 
_5.ptx 162 : 3680 62112 0 0 0 0 0 0 0 
_4.ptx 162 : 92800 1079584 0 0 0 0 0 0 0 
_3.ptx 163 : 33792 204568 0 0 0 0 0 0 89 
_5.ptx 163 : 3680 43104 0 0 0 0 0 0 0 
_4.ptx 163 : 92800 822144 0 0 0 0 0 0 0 
_3.ptx 164 : 3700 11218 0 0 0 0 0 0 0 
_5.ptx 164 : 3680 74080 0 0 0 0 0 0 0 
_4.ptx 164 : 92800 538560 0 0 0 0 0 0 0 
_3.ptx 165 : 3700 23950 0 0 0 0 0 0 0 
_5.ptx 165 : 3680 43200 0 0 0 0 0 0 0 
_4.ptx 165 : 18560 213472 0 0 0 0 0 0 0 
_3.ptx 166 : 3700 31326 0 0 0 0 0 0 0 
_5.ptx 166 : 3680 31168 0 0 0 0 0 0 0 
_4.ptx 166 : 18560 199520 0 0 0 0 0 0 0 
_3.ptx 167 : 3700 0 0 0 0 0 0 0 0 
_5.ptx 167 : 3680 70176 0 0 0 0 0 0 0 
_4.ptx 167 : 18560 217472 0 0 0 0 0 0 0 
_3.ptx 168 : 3700 28752 0 0 0 0 0 0 0 
_5.ptx 168 : 3680 42496 0 0 0 0 0 0 0 
_4.ptx 168 : 18560 207616 0 0 0 0 0 0 0 
_3.ptx 169 : 3700 28780 0 0 0 0 0 0 0 
_5.ptx 169 : 3680 31360 0 0 0 0 0 0 0 
_4.ptx 169 : 18560 163456 0 0 0 0 0 0 0 
_3.ptx 170 : 3700 72678 0 0 0 0 0 0 0 
_4.ptx 170 : 18560 111264 0 0 0 0 0 0 0 
_3.ptx 171 : 3700 26498 0 0 0 0 0 0 0 
_3.ptx 172 : 3700 83108 0 0 0 0 0 0 0 
_5.ptx 172 : 3680 42944 0 0 0 0 0 0 0 
_4.ptx 172 : 3712 42144 0 0 0 0 0 0 0 
_3.ptx 173 : 3700 25996 0 0 0 0 0 0 0 
_5.ptx 173 : 3680 680544 3840 0 0 145 115 0 0 
_4.ptx 173 : 3712 30752 0 0 0 0 0 0 0 
_3.ptx 174 : 3700 27640 0 0 0 0 0 0 0 
_5.ptx 174 : 3680 29728 0 0 0 0 0 0 0 
_4.ptx 174 : 3712 0 0 0 0 0 0 0 0 
_3.ptx 175 : 3700 88328 0 0 0 0 0 0 0 
_5.ptx 175 : 3680 21972 0 0 0 0 0 0 18 
_3.ptx 176 : 3700 41490 0 0 0 0 0 0 0 
_3.ptx 177 : 3700 28810 0 0 0 0 0 0 0 
